"ï..Name","Length","EffectiveLength","TPM","NumReads","mgi_symbol","external_gene_name"
"ENSMUSG00000107168",2555,2406.3,0,0,"Gm42507","Gm42507"
"ENSMUSG00000107172",1343,1194.3,0,0,"4933430H06Rik","4933430H06Rik"
"ENSMUSG00000107173",1771,1622.3,0,0,"Gm43266","Gm43266"
"ENSMUSG00000107177",1820,1671.3,0,0,"Gm43845","Gm43845"
"ENSMUSG00000107178",4048,3899.3,0,0,"Gm42531","Gm42531"
"ENSMUSG00000107179",859,710.41,0,0,"Gm43069","Gm43069"
"ENSMUSG00000107180",2297,2148.3,0,0,"Gm43638","Gm43638"
"ENSMUSG00000107181",378,231.12,0,0,"Gm17768","Gm17768"
"ENSMUSG00000107182",4055,3906.3,0,0,"Gm43268","Gm43268"
"ENSMUSG00000107183",1111,962.3,0,0,"Gm18452","Gm18452"
"ENSMUSG00000107184",1387,1238.3,0,0,"Gm18222","Gm18222"
"ENSMUSG00000107185",355,208.7,0,0,"Gm42642","Gm42642"
"ENSMUSG00000107189",404,256.62,0,0,"Gm42689","Gm42689"
"ENSMUSG00000107191",1307,1158.3,0,0,"Gm43579","Gm43579"
"ENSMUSG00000107193",316,171.37,0,0,"Gm43700","Gm43700"
"ENSMUSG00000107197",2466,2317.3,0,0,"Gm43312","Gm43312"
"ENSMUSG00000107199",960,811.39,0,0,"Gm42550","Gm42550"
"ENSMUSG00000107204",445,297.19,0,0,"Gm43067","Gm43067"
"ENSMUSG00000107206",1353,1204.3,0,0,"Gm42736","Gm42736"
"ENSMUSG00000107207",2112,1963.3,0,0,"Gm42897","Gm42897"
"ENSMUSG00000107208",1577,1428.3,0,0,"D130004A15Rik","D130004A15Rik"
"ENSMUSG00000107209",469,320.98,0,0,"Gm42599","Gm42599"
"ENSMUSG00000107213",1395,1246.3,0,0,"Gm3302","Gm3302"
"ENSMUSG00000107214",869,723.38,0,0,"4930500F04Rik","4930500F04Rik"
"ENSMUSG00000107216",498,349.85,0,0,"2210412B16Rik","2210412B16Rik"
"ENSMUSG00000107217",1870,1721.3,0,0,"4930524B17Rik","4930524B17Rik"
"ENSMUSG00000107218",550,401.66,0,0,"Gm42530","Gm42530"
"ENSMUSG00000107219",439,291.24,0,0,"Gm42738","Gm42738"
"ENSMUSG00000107220",583,434.6,0,0,"Gm9555","Gm9555"
"ENSMUSG00000107222",326,180.85,0,0,"Gm43198","Gm43198"
"ENSMUSG00000107223",830,681.42,0,0,"Gm18327","Gm18327"
"ENSMUSG00000107226",3442,3293.3,0,0,"Gm43594","Gm43594"
"ENSMUSG00000107227",3532,3383.3,0,0,"Gm42559","Gm42559"
"ENSMUSG00000107232",558,409.65,0,0,"1700017L05Rik","1700017L05Rik"
"ENSMUSG00000107233",212,79.89,0,0,"Gm42959","Gm42959"
"ENSMUSG00000107234",1031,882.3,0,0,"Gm43371","Gm43371"
"ENSMUSG00000107237",660,511.5,0,0,"Gm29926","Gm29926"
"ENSMUSG00000107238",283,140.67,0,0,"Gm42758","Gm42758"
"ENSMUSG00000107240",2258,2109.3,0,0,"Gm43231","Gm43231"
"ENSMUSG00000107241",603,454.55,0,0,"Gm43129","Gm43129"
"ENSMUSG00000107243",369,222.32,0,0,"Gm43631","Gm43631"
"ENSMUSG00000107244",818,669.43,0,0,"Gm43699","Gm43699"
"ENSMUSG00000107246",1023,874.3,0,0,"Gm42560","Gm42560"
"ENSMUSG00000107247",677,528.48,0,0,"Gm43227","Gm43227"
"ENSMUSG00000107248",327,181.81,0,0,"Gm43851","Gm43851"
"ENSMUSG00000107253",675,526.48,0,0,"Gm43634","Gm43634"
"ENSMUSG00000107254",4323,4174.3,0,0,"Gm43769","Gm43769"
"ENSMUSG00000107255",1015,866.3,0,0,"Gm43416","Gm43416"
"ENSMUSG00000107256",3201,3052.3,0,0,"Gm13821","Gm13821"
"ENSMUSG00000107258",211,79.1,0,0,"Olfr1401-ps1","Olfr1401-ps1"
"ENSMUSG00000107261",375,228.18,0,0,"Trmt112-ps1","Trmt112-ps1"
"ENSMUSG00000107262",566,417.63,0,0,"Gm18753","Gm18753"
"ENSMUSG00000107263",1865,1716.3,0,0,"Gm42471","Gm42471"
"ENSMUSG00000107265",961,812.39,0,0,"Gm15469","Gm15469"
"ENSMUSG00000107266",467,318.89,0,0,"Gm43698","Gm43698"
"ENSMUSG00000107270",736,587.45,0,0,"Tgif1-ps","Tgif1-ps"
"ENSMUSG00000107272",455,306.76,0,0,"Gm34583","Gm34583"
"ENSMUSG00000107279",632,483.52,0,0,"Gm43450","Gm43450"
"ENSMUSG00000107280",2512,2363.3,0,0,"Potefam3c","Potefam3c"
"ENSMUSG00000107282",776,627.44,0,0,"Gm43630","Gm43630"
"ENSMUSG00000107284",1550,1401.3,0,0,"Gm43280","Gm43280"
"ENSMUSG00000107285",1249,1100.3,0,0,"Gm3176","Gm3176"
"ENSMUSG00000107286",2417,2268.3,0,0,"Gm43788","Gm43788"
"ENSMUSG00000107287",462,314.03,0,0,"Gm43458","Gm43458"
"ENSMUSG00000107289",325,179.89,0,0,"Gm43026","Gm43026"
"ENSMUSG00000107290",2157,2008.3,0,0,"Gm43282","Gm43282"
"ENSMUSG00000107291",326,180.85,0,0,"3110031N09Rik","3110031N09Rik"
"ENSMUSG00000107292",519,370.75,0,0,"Gm42733","Gm42733"
"ENSMUSG00000107295",1113,964.3,0,0,"Gm42896","Gm42896"
"ENSMUSG00000107296",312,167.58,0,0,"Gm43500","Gm43500"
"ENSMUSG00000107299",264,123.65,0,0,"Gm43228","Gm43228"
"ENSMUSG00000107300",2512,2363.3,0,0,"Gm43279","Gm43279"
"ENSMUSG00000107301",310,165.7,0,0,"Gm43688","Gm43688"
"ENSMUSG00000107303",1186,1037.3,0,0,"Gm18861","Gm18861"
"ENSMUSG00000107305",1219,1070.3,0,0,"Gm43262","Gm43262"
"ENSMUSG00000107307",151,37.26,0,0,"Gm42935","Gm42935"
"ENSMUSG00000107308",18,19,0,0,"Gm43234","Gm43234"
"ENSMUSG00000107309",364,217.45,0,0,"Gm43232","Gm43232"
"ENSMUSG00000107312",1850,1701.3,0,0,"Gm43229","Gm43229"
"ENSMUSG00000107313",1044,895.3,0,0,"Gm43332","Gm43332"
"ENSMUSG00000107316",382,235.04,0,0,"Gm42964","Gm42964"
"ENSMUSG00000107318",1433,1284.3,0,0,"Gm30003","Gm30003"
"ENSMUSG00000107325",3291,3142.3,0,0,"Gm43425","Gm43425"
"ENSMUSG00000107326",88,9.89,0,0,"Gm43038","Gm43038"
"ENSMUSG00000107334",1348,1199.3,0,0,"Gm7538","Gm7538"
"ENSMUSG00000107336",996,847.38,0,0,"Gm43461","Gm43461"
"ENSMUSG00000107337",884,735.4,0,0,"Gm43596","Gm43596"
"ENSMUSG00000107340",567,418.63,0,0,"Gm42789","Gm42789"
"ENSMUSG00000107344",363,216.48,0,0,"Gm2559","Gm2559"
"ENSMUSG00000107346",1439,1290.3,0,0,"Gm43225","Gm43225"
"ENSMUSG00000107348",1443,1294.3,0,0,"Gm6468","Gm6468"
"ENSMUSG00000107349",1309,1160.3,0,0,"Gm6655","Gm6655"
"ENSMUSG00000107350",408,260.57,0,0,"Gm19610","Gm19610"
"ENSMUSG00000107351",3172,3023.3,0,0,"Gm43764","Gm43764"
"ENSMUSG00000107353",559,410.65,0,0,"4930430O22Rik","4930430O22Rik"
"ENSMUSG00000107354",558,409.65,0,0,"Gm43040","Gm43040"
"ENSMUSG00000107356",645,496.51,0,0,"Gm18118","Gm18118"
"ENSMUSG00000107358",1612,1463.3,0,0,"Gm43168","Gm43168"
"ENSMUSG00000107359",412,264.52,0,0,"Gm43295","Gm43295"
"ENSMUSG00000107360",265,124.53,0,0,"Gm42558","Gm42558"
"ENSMUSG00000107362",1752,1603.3,0,0,"Gm40309","Gm40309"
"ENSMUSG00000107363",2870,2721.3,0,0,"Gm43373","Gm43373"
"ENSMUSG00000107365",529,380.72,0,0,"Gm43479","Gm43479"
"ENSMUSG00000107368",398,250.72,0,0,"1700018A23Rik","1700018A23Rik"
"ENSMUSG00000107369",657,508.5,0,0,"Gstm2-ps1","Gstm2-ps1"
"ENSMUSG00000107370",2298,2149.3,0,0,"Gm43588","Gm43588"
"ENSMUSG00000107371",2436,2287.3,0,0,"Gm43784","Gm43784"
"ENSMUSG00000107373",2487,2338.3,0,0,"Gm42668","Gm42668"
"ENSMUSG00000107374",2137,1988.3,0,0,"Gm43172","Gm43172"
"ENSMUSG00000107375",947,798.39,0,0,"Gm43084","Gm43084"
"ENSMUSG00000107376",1442,1293.3,0,0,"Gm42661","Gm42661"
"ENSMUSG00000107377",2865,2716.3,0,0,"Gm42801","Gm42801"
"ENSMUSG00000107378",520,371.75,0,0,"Gm18995","Gm18995"
"ENSMUSG00000107379",429,281.34,0,0,"Gm43126","Gm43126"
"ENSMUSG00000107380",535,406.77,0,0,"Vmn1r-ps6","Vmn1r-ps6"
"ENSMUSG00000107384",582,433.61,0,0,"Gm42557","Gm42557"
"ENSMUSG00000107386",733,584.45,0,0,"Gm42800","Gm42800"
"ENSMUSG00000107387",661,512.5,0,0,"5430435K18Rik","5430435K18Rik"
"ENSMUSG00000107389",278,136.15,0,0,"Gm43124","Gm43124"
"ENSMUSG00000107392",2473,2324.3,0,0,"Pramel35","Pramel35"
"ENSMUSG00000107394",471,322.97,0,0,"1700012J15Rik","1700012J15Rik"
"ENSMUSG00000107395",388,240.91,0,0,"Gm44331","Gm44331"
"ENSMUSG00000107396",885,736.4,0,0,"4930425L21Rik","4930425L21Rik"
"ENSMUSG00000107397",2829,2680.3,0,0,"4930402H05Rik","4930402H05Rik"
"ENSMUSG00000107398",203,72.91,0,0,"Gm44306","Gm44306"
"ENSMUSG00000107399",944,795.39,0,0,"Or6c218-ps1","Or6c218-ps1"
"ENSMUSG00000107400",415,267.48,0,0,"Or6ac1-ps1","Or6ac1-ps1"
"ENSMUSG00000107401",1194,1045.3,0,0,"Gm6312","Gm6312"
"ENSMUSG00000107403",571,422.62,0,0,"Gm8820","Gm8820"
"ENSMUSG00000107404",448,300.17,0,0,"Gm44125","Gm44125"
"ENSMUSG00000107405",2069,1920.3,0,0,"Gm44115","Gm44115"
"ENSMUSG00000107407",442,294.21,0,0,"Gm44159","Gm44159"
"ENSMUSG00000107408",614,465.54,0,0,"1700065L07Rik","1700065L07Rik"
"ENSMUSG00000107409",544,395.68,0,0,"Gm43954","Gm43954"
"ENSMUSG00000107410",469,320.98,0,0,"Gm44023","Gm44023"
"ENSMUSG00000107412",958,808.89,0,0,"Gm20383","Gm20383"
"ENSMUSG00000107413",844,695.41,0,0,"Gm20553","Gm20553"
"ENSMUSG00000107414",1263,1114.3,0,0,"6330419E04Rik","6330419E04Rik"
"ENSMUSG00000107415",409,261.55,0,0,"Gm43929","Gm43929"
"ENSMUSG00000107416",432,284.31,0,0,"Gm44030","Gm44030"
"ENSMUSG00000107417",2554,2405.35,0,0,"Or2y13","Or2y13"
"ENSMUSG00000107418",2046,1897.3,0,0,"Gm4782","Gm4782"
"ENSMUSG00000107419",633,484.52,0,0,"Gm38839","Gm38839"
"ENSMUSG00000107420",3241,3092.3,0,0,"Gm43910","Gm43910"
"ENSMUSG00000107421",2667,2518.3,0,0,"Gm44177","Gm44177"
"ENSMUSG00000107422",675,526.48,0,0,"Gm44129","Gm44129"
"ENSMUSG00000107423",189,62.45,0,0,"Gm43977","Gm43977"
"ENSMUSG00000107424",670,521.49,0,0,"Gm18839","Gm18839"
"ENSMUSG00000107425",157,40.9,0,0,"Gm44216","Gm44216"
"ENSMUSG00000107427",2376,2227.3,0,0,"Gm43948","Gm43948"
"ENSMUSG00000107428",2724,2575.3,0,0,"Gm44154","Gm44154"
"ENSMUSG00000107429",475,327.6,0,0,"Gm44206","Gm44206"
"ENSMUSG00000107431",2727,2578.3,0,0,"Gm44114","Gm44114"
"ENSMUSG00000107433",2264,2115.3,0,0,"Gm43882","Gm43882"
"ENSMUSG00000107434",2352,2203.3,0,0,"Gm4640","Gm4640"
"ENSMUSG00000107435",391,243.85,0,0,"Gm19908","Gm19908"
"ENSMUSG00000107436",2066,1917.3,0,0,"Gm44416","Gm44416"
"ENSMUSG00000107438",754,605.45,0,0,"Gm43945","Gm43945"
"ENSMUSG00000107439",593,444.57,0,0,"Gm45060","Gm45060"
"ENSMUSG00000107441",3086,2937.3,0,0,"Gm31747","Gm31747"
"ENSMUSG00000107442",2530,2381.3,0,0,"Gm43881","Gm43881"
"ENSMUSG00000107445",153,38.45,0,0,"Gm44449","Gm44449"
"ENSMUSG00000107446",906,757.39,0,0,"Gm43906","Gm43906"
"ENSMUSG00000107447",372,225.25,0,0,"Gm44054","Gm44054"
"ENSMUSG00000107448",959,810.39,0,0,"Gm43947","Gm43947"
"ENSMUSG00000107449",1982,1833.3,0,0,"Gm19165","Gm19165"
"ENSMUSG00000107450",322,177.04,0,0,"Gm2522","Gm2522"
"ENSMUSG00000107452",798,649.44,0,0,"Gm18215","Gm18215"
"ENSMUSG00000107453",172,50.53,0,0,"Gm44145","Gm44145"
"ENSMUSG00000107454",2475,2326.3,0,0,"Gm43875","Gm43875"
"ENSMUSG00000107456",3835,3686.3,0,0,"Gm10400","Gm10400"
"ENSMUSG00000107457",1523,1374.3,0,0,"Gm19173","Gm19173"
"ENSMUSG00000107459",1063,914.3,0,0,"Gm5110","Gm5110"
"ENSMUSG00000107461",2520,2371.3,0,0,"Gm44045","Gm44045"
"ENSMUSG00000107463",728,579.45,0,0,"Gm44294","Gm44294"
"ENSMUSG00000107464",2619,2470.3,0,0,"Gm44150","Gm44150"
"ENSMUSG00000107465",746,597.45,0,0,"Gm5990","Gm5990"
"ENSMUSG00000107466",429,281.34,0,0,"Gm44425","Gm44425"
"ENSMUSG00000107467",502,353.84,0,0,"Gm8992","Gm8992"
"ENSMUSG00000107469",284,141.58,0,0,"Or2ac1-ps1","Or2ac1-ps1"
"ENSMUSG00000107471",94,11.46,0,0,"Gm44147","Gm44147"
"ENSMUSG00000107472",465,317.01,0,0,"Gm44265","Gm44265"
"ENSMUSG00000107473",2053,1904.3,0,0,"Gm44255","Gm44255"
"ENSMUSG00000107474",52,13.74,0,0,"Gm43932","Gm43932"
"ENSMUSG00000107475",613,464.54,0,0,"Gm19177","Gm19177"
"ENSMUSG00000107477",674,525.48,0,0,"Gm44366","Gm44366"
"ENSMUSG00000107478",4359,4016.9,0,0,"Gm45234","Gm45234"
"ENSMUSG00000107479",1133,984.62,0,0,"2610300M13Rik","2610300M13Rik"
"ENSMUSG00000107480",1469,1320.3,0,0,"Gm44165","Gm44165"
"ENSMUSG00000107482",859,722.06,0,0,"Etfbl","Etfbl"
"ENSMUSG00000107483",2795,2646.3,0,0,"Gm44288","Gm44288"
"ENSMUSG00000107484",691,542.48,0,0,"Nasp-ps1","Nasp-ps1"
"ENSMUSG00000107486",393,245.81,0,0,"Trbv4","Trbv4"
"ENSMUSG00000107487",1189,1040.3,0,0,"Gm44156","Gm44156"
"ENSMUSG00000107489",835,686.42,0,0,"Gm18325","Gm18325"
"ENSMUSG00000107490",467,318.99,0,0,"Gm44058","Gm44058"
"ENSMUSG00000107492",687,538.48,0,0,"Gm6590","Gm6590"
"ENSMUSG00000107493",361,214.54,0,0,"Gm44048","Gm44048"
"ENSMUSG00000107494",444,296.2,0,0,NA,NA
"ENSMUSG00000107495",2711,2562.3,0,0,"Gm44215","Gm44215"
"ENSMUSG00000107496",1432,1283.3,0,0,"4933431M02Rik","4933431M02Rik"
"ENSMUSG00000107498",2654,2505.3,0,0,"Gm44240","Gm44240"
"ENSMUSG00000107499",1654,1505.26,0,0,"Ccdc142","Ccdc142"
"ENSMUSG00000107500",496,347.86,0,0,"Gm2796","Gm2796"
"ENSMUSG00000107501",478,329.94,0,0,"Gm29781","Gm29781"
"ENSMUSG00000107503",521,372.74,0,0,"Gm44009","Gm44009"
"ENSMUSG00000107504",746,597.71,0,0,"Gm35549","Gm35549"
"ENSMUSG00000107505",1016,867.3,0,0,"Stambp-ps1","Stambp-ps1"
"ENSMUSG00000107506",294,150.79,0,0,"Gm19254","Gm19254"
"ENSMUSG00000107508",337,191.36,0,0,"Gm44083","Gm44083"
"ENSMUSG00000107509",627,478.52,0,0,"Gm44941","Gm44941"
"ENSMUSG00000107510",96,12,0,0,"Gm44057","Gm44057"
"ENSMUSG00000107511",2373,2224.3,0,0,"Gm44440","Gm44440"
"ENSMUSG00000107512",4832,4683.3,0,0,"Gm44433","Gm44433"
"ENSMUSG00000107513",713,564.46,0,0,"Tgif2-ps1","Tgif2-ps1"
"ENSMUSG00000107514",476,327.95,0,0,"Gm32381","Gm32381"
"ENSMUSG00000107515",2386,2237.3,0,0,"Gm43886","Gm43886"
"ENSMUSG00000107516",794,645.44,0,0,"Gm30784","Gm30784"
"ENSMUSG00000107517",2678,2529.3,0,0,"Gm44046","Gm44046"
"ENSMUSG00000107518",164,45.31,0,0,"Gm44016","Gm44016"
"ENSMUSG00000107519",1359,1210.3,0,0,"Gm26996","Gm26996"
"ENSMUSG00000107520",785,636.44,0,0,"Gm3726","Gm3726"
"ENSMUSG00000107521",227,91.94,0,0,"Gm43994","Gm43994"
"ENSMUSG00000107522",1161,1012.3,0,0,"Gm55414","Gm55414"
"ENSMUSG00000107523",483,334.92,0,0,"Gm44451","Gm44451"
"ENSMUSG00000107524",1106,957.3,0,0,"Gm44136","Gm44136"
"ENSMUSG00000107525",448,300.17,0,0,"Gm44071","Gm44071"
"ENSMUSG00000107527",271,129.88,0,0,"Gm44239","Gm44239"
"ENSMUSG00000107528",411,263.55,0,0,"Gm44442","Gm44442"
"ENSMUSG00000107530",105,14.83,0,0,"Vmn1r-ps16","Vmn1r-ps16"
"ENSMUSG00000107531",1086,937.3,0,0,"E330037G11Rik","E330037G11Rik"
"ENSMUSG00000107532",448,300.17,0,0,"Gm35931","Gm35931"
"ENSMUSG00000107533",1025,876.3,0,0,"Gm44422","Gm44422"
"ENSMUSG00000107534",2159,2010.3,0,0,"Gm43920","Gm43920"
"ENSMUSG00000107536",142,32.03,0,0,"Gm43955","Gm43955"
"ENSMUSG00000107538",291,148.02,0,0,"Gm44127","Gm44127"
"ENSMUSG00000107540",76,7.01,0,0,"Gm43911","Gm43911"
"ENSMUSG00000107541",468,319.99,0,0,"Gm44336","Gm44336"
"ENSMUSG00000107542",535,386.71,0,0,"Gm43969","Gm43969"
"ENSMUSG00000107543",605,456.99,0,0,"Gm34701","Gm34701"
"ENSMUSG00000107544",355,208.7,0,0,"Gm44426","Gm44426"
"ENSMUSG00000107545",764,615.45,0,0,"Gm44307","Gm44307"
"ENSMUSG00000107548",839,690.42,0,0,"Gm43866","Gm43866"
"ENSMUSG00000107550",217,83.86,0,0,"Gm44726","Gm44726"
"ENSMUSG00000107551",625,476.53,0,0,"Gm4605","Gm4605"
"ENSMUSG00000107553",500,351.84,0,0,"Gm44266","Gm44266"
"ENSMUSG00000107555",763,614.45,0,0,"Or6ab1-ps1","Or6ab1-ps1"
"ENSMUSG00000107556",936,787.39,0,0,"Gm44237","Gm44237"
"ENSMUSG00000107557",2278,2129.3,0,0,"Gm53286","Gm53286"
"ENSMUSG00000107558",392,244.83,0,0,"2010109P13Rik","2010109P13Rik"
"ENSMUSG00000107559",2523,2374.3,0,0,"Gm44193","Gm44193"
"ENSMUSG00000107561",742,593.45,0,0,"Gm44264","Gm44264"
"ENSMUSG00000107562",294,150.79,0,0,"Gm44412","Gm44412"
"ENSMUSG00000107563",595,446.74,0,0,"4930587E11Rik","4930587E11Rik"
"ENSMUSG00000107565",367,220.38,0,0,"Gm34314","Gm34314"
"ENSMUSG00000107566",433,285.3,0,0,"Gm44332","Gm44332"
"ENSMUSG00000107567",1054,905.3,0,0,"4930480K02Rik","4930480K02Rik"
"ENSMUSG00000107568",506,357.82,0,0,"Gm18840","Gm18840"
"ENSMUSG00000107570",1424,1275.3,0,0,"Gm44207","Gm44207"
"ENSMUSG00000107571",2238,2089.3,0,0,"Gm43877","Gm43877"
"ENSMUSG00000107572",994,845.38,0,0,"Gm3961","Gm3961"
"ENSMUSG00000107573",2776,2627.63,0,0,"Or2y1d","Or2y1d"
"ENSMUSG00000107574",891,742.4,0,0,"Gm17834","Gm17834"
"ENSMUSG00000107575",219,85.46,0,0,"Gm44128","Gm44128"
"ENSMUSG00000107576",1802,1653.3,0,0,"Gm44093","Gm44093"
"ENSMUSG00000107578",445,297.19,0,0,"Gm32536","Gm32536"
"ENSMUSG00000107579",276,134.34,0,0,"Gm44176","Gm44176"
"ENSMUSG00000107580",472,323.96,0,0,"Gm44124","Gm44124"
"ENSMUSG00000107581",106,15.17,0,0,"Gm44828","Gm44828"
"ENSMUSG00000107582",1644,1494.89,0,0,"Gm44133","Gm44133"
"ENSMUSG00000107583",3777,3628.3,0,0,"Gm44104","Gm44104"
"ENSMUSG00000107584",1603,1454.3,0,0,"Gm18716","Gm18716"
"ENSMUSG00000107585",1092,943.3,0,0,"3300002P13Rik","3300002P13Rik"
"ENSMUSG00000107586",3950,3801.3,0,0,"Gm44283","Gm44283"
"ENSMUSG00000107587",217,83.86,0,0,"Gm44989","Gm44989"
"ENSMUSG00000107588",369,222.32,0,0,"Gm45021","Gm45021"
"ENSMUSG00000107590",309,164.75,0,0,"Gm43897","Gm43897"
"ENSMUSG00000107592",992,843.38,0,0,"Tas2r145-ps3","Tas2r145-ps3"
"ENSMUSG00000107593",563,414.64,0,0,"Gm44097","Gm44097"
"ENSMUSG00000107594",929,780.39,0,0,"Tas2r142-ps5","Tas2r142-ps5"
"ENSMUSG00000107595",2475,2326.3,0,0,"Gm44441","Gm44441"
"ENSMUSG00000107598",433,285.3,0,0,"Gm35216","Gm35216"
"ENSMUSG00000107599",1467,1318.3,0,0,"Gm43981","Gm43981"
"ENSMUSG00000107600",313,168.53,0,0,"Gm6308","Gm6308"
"ENSMUSG00000107601",838,689.42,0,0,"Gm2651","Gm2651"
"ENSMUSG00000107602",872,723.4,0,0,"Gm18691","Gm18691"
"ENSMUSG00000107603",1792,1643.3,0,0,"Gm43921","Gm43921"
"ENSMUSG00000107604",396,248.75,0,0,"Gm44041","Gm44041"
"ENSMUSG00000107605",1758,1609.3,0,0,"Gm44117","Gm44117"
"ENSMUSG00000107606",3938,3789.3,0,0,"Gm43873","Gm43873"
"ENSMUSG00000107609",334,188.49,0,0,"Gm20177","Gm20177"
"ENSMUSG00000107610",958,809.39,0,0,"D530018E20Rik","D530018E20Rik"
"ENSMUSG00000107612",475,326.95,0,0,"Gm44163","Gm44163"
"ENSMUSG00000107613",117,19.45,0,0,"Gm43927","Gm43927"
"ENSMUSG00000107614",852,703.8,0,0,"Gm44196","Gm44196"
"ENSMUSG00000107615",895,746.4,0,0,"Or6o1-ps1","Or6o1-ps1"
"ENSMUSG00000107616",416,268.47,0,0,"Gm7825","Gm7825"
"ENSMUSG00000107618",760,611.45,0,0,"Gm6261","Gm6261"
"ENSMUSG00000107620",335,189.45,0,0,"2700052C19Rik","2700052C19Rik"
"ENSMUSG00000107624",3173,3024.3,0,0,"Gm44005","Gm44005"
"ENSMUSG00000107625",304,160.08,0,0,"Gm34149","Gm34149"
"ENSMUSG00000107626",451,303.13,0,0,"Gm44727","Gm44727"
"ENSMUSG00000107627",253,113.96,0,0,"Gm19244","Gm19244"
"ENSMUSG00000107628",190,63.17,0,0,"Gm44282","Gm44282"
"ENSMUSG00000107629",394,246.79,0,0,"Gm44011","Gm44011"
"ENSMUSG00000107630",1195,1046.3,0,0,"Gm44061","Gm44061"
"ENSMUSG00000107631",226,91.11,0,0,"Gm44233","Gm44233"
"ENSMUSG00000107632",2220,2071.3,0,0,"Gm44070","Gm44070"
"ENSMUSG00000107633",2646,2497.3,0,0,"Gm44078","Gm44078"
"ENSMUSG00000107634",499,350.35,0,0,"Gm36816","Gm36816"
"ENSMUSG00000107635",277,135.24,0,0,"Gm44247","Gm44247"
"ENSMUSG00000107637",785,636.44,0,0,"1700069P05Rik","1700069P05Rik"
"ENSMUSG00000107640",767,618.45,0,0,"Gm38804","Gm38804"
"ENSMUSG00000107641",585,436.6,0,0,"Gm32858","Gm32858"
"ENSMUSG00000107642",946,797.39,0,0,"Tas2r141-ps4","Tas2r141-ps4"
"ENSMUSG00000107643",2542,2393.3,0,0,"Gm43885","Gm43885"
"ENSMUSG00000107644",766,617.45,0,0,"Gm6342","Gm6342"
"ENSMUSG00000107645",1718,1569.35,0,0,"Or2y10","Or2y10"
"ENSMUSG00000107646",186,60.28,0,0,"Gm44225","Gm44225"
"ENSMUSG00000107647",2683,2534.3,0,0,"Gm44445","Gm44445"
"ENSMUSG00000107648",2854,2705.3,0,0,"Or6c200-ps1","Or6c200-ps1"
"ENSMUSG00000107649",636,487.52,0,0,"Gm44404","Gm44404"
"ENSMUSG00000107650",166,46.61,0,0,"Gm44032","Gm44032"
"ENSMUSG00000107651",515,366.77,0,0,"Gm44166","Gm44166"
"ENSMUSG00000107652",688,539.48,0,0,"Gm43894","Gm43894"
"ENSMUSG00000107653",968,819.42,0,0,"Gm31520","Gm31520"
"ENSMUSG00000107656",628,479.52,0,0,"4930563H07Rik","4930563H07Rik"
"ENSMUSG00000107657",255,115.71,0,0,"Gm44446","Gm44446"
"ENSMUSG00000107658",736,587.45,0,0,"Gm44958","Gm44958"
"ENSMUSG00000107660",1694,1545.3,0,0,"Gm6559","Gm6559"
"ENSMUSG00000107661",586,437.59,0,0,"Gm18402","Gm18402"
"ENSMUSG00000107662",1980,1830.8,0,0,"Or6c203","Or6c203"
"ENSMUSG00000107663",573,424.62,0,0,"Gm44107","Gm44107"
"ENSMUSG00000107664",844,695.41,0,0,"Gm18007","Gm18007"
"ENSMUSG00000107668",1826,1677.3,0,0,"Gm44424","Gm44424"
"ENSMUSG00000107669",367,220.38,0,0,"Gm44137","Gm44137"
"ENSMUSG00000107671",235,98.58,0,0,"Gm43976","Gm43976"
"ENSMUSG00000107672",1126,977.3,0,0,"Gm3017","Gm3017"
"ENSMUSG00000107673",760,611.45,0,0,"Crs-ps","Crs-ps"
"ENSMUSG00000107674",649,500.5,0,0,"Gm44277","Gm44277"
"ENSMUSG00000107675",2345,2196.3,0,0,"Gm30332","Gm30332"
"ENSMUSG00000107676",2930,2781.3,0,0,"Gm44178","Gm44178"
"ENSMUSG00000107677",1865,1716.3,0,0,"Or2ak4","Or2ak4"
"ENSMUSG00000107678",134,27.62,0,0,"Vmn1r-ps13","Vmn1r-ps13"
"ENSMUSG00000107679",498,349.85,0,0,"4930404I20Rik","4930404I20Rik"
"ENSMUSG00000107680",617,468.54,0,0,"Gm43903","Gm43903"
"ENSMUSG00000107682",633,484.52,0,0,"Gm33024","Gm33024"
"ENSMUSG00000107683",373,226.23,0,0,"Gm44139","Gm44139"
"ENSMUSG00000107684",653,504.5,0,0,"Rab5a-ps","Rab5a-ps"
"ENSMUSG00000107685",1273,1124.3,0,0,"Gm5995","Gm5995"
"ENSMUSG00000107686",604,455.55,0,0,"Gm9038","Gm9038"
"ENSMUSG00000107687",322,177.04,0,0,"Gm44254","Gm44254"
"ENSMUSG00000107688",649,500.5,0,0,"Gm44091","Gm44091"
"ENSMUSG00000107691",453,305.11,0,0,"Gm43901","Gm43901"
"ENSMUSG00000107693",469,320.98,0,0,"Gm44312","Gm44312"
"ENSMUSG00000107694",649,500.5,0,0,"Gm8921","Gm8921"
"ENSMUSG00000107695",1390,1241.3,0,0,"Gm44289","Gm44289"
"ENSMUSG00000107696",2109,1960.3,0,0,"Gm44171","Gm44171"
"ENSMUSG00000107697",226,91.11,0,0,"Gm44399","Gm44399"
"ENSMUSG00000107699",3605,3456.3,0,0,"Gm43970","Gm43970"
"ENSMUSG00000107700",165,45.95,0,0,"Gm20144","Gm20144"
